bid_no,project_no,source_file,source_sheet,source_row,facility,scope_multiplier_scenario_low,scope_multiplier_scenario_high,scope_multiplier_basis,element_context,heading_context,row_type,item_code,description,trade_group,unit_raw,unit_normalized,quantity_base,quantity_formula,quantity_scaled_low,quantity_scaled_high,rate_ugx,rate_formula,amount_ugx,amount_formula,is_priced,qc_flag
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,38,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.2,DAMP PROOF COURSE OF BITUMEN FELT TO B.S 743 Type A with 150mm laps including cement and sand (1:3) levelling bed,heading,,DAMP PROOF COURSE OF BITUMEN FELT TO B.S 743 Type A with 150mm laps including cement and sand (1:3) levelling bed,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,39,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.2,DAMP PROOF COURSE OF BITUMEN FELT TO B.S 743 Type A with 150mm laps including cement and sand (1:3) levelling bed,item,B,200mm Wide,지붕,LM,m,23.0,,115.0,138.0,,,,,False,scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,40,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.2,DAMP PROOF COURSE OF BITUMEN FELT TO B.S 743 Type A with 150mm laps including cement and sand (1:3) levelling bed,item,C,75mm thick concrete class 20/20mm aggregate slab on top of lockups with and including fabric mesh reinforcement ref A98 as before described; finished smooth with 10mm thick cement sand screed (1:3) steel trowelled smooth; including all necessary formwork.,지붕,SM,m²,9.72,=0.8*12.15,48.6,58.32000000000001,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,41,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.2,DAMP PROOF COURSE OF BITUMEN FELT TO B.S 743 Type A with 150mm laps including cement and sand (1:3) levelling bed,total,,TOTAL CARRIED TO SUMMARY,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,43,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,,heading,,ELEMENT NO.4,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,44,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,ROOF AND RAINWATER DISPOSAL,heading,,ROOF AND RAINWATER DISPOSAL,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,45,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,The following in roof construction including hoisting and fixing approximately 3.0mm above ground level.,heading,,The following in roof construction including hoisting and fixing approximately 3.0mm above ground level.,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,46,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,heading,,Sawn cypress pressure impregnated with preservative:-,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,47,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,A,75x100mm Tie beam,콘크리트·철근·거푸집,Lm,m,32.199999999999996,=4.6*7,160.99999999999997,193.2,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,48,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,B,75x100mm Rafters,지붕,Lm,m,39.199999999999996,=2.8*2*7,195.99999999999997,235.2,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,49,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,C,75x100mm wall plate,기타,Lm,m,24.3,=12.15*2,121.5,145.8,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,50,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,D,50x100mm struts and Ties,기타,Lm,m,55.0,,275.0,330.0,,,,,False,scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,51,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,E,50x100mm purlins,지붕,Lm,m,105.2,=13.15*4*2,526.0,631.2,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,52,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,F,225mm facia board well treated and painted with pproved paint,지붕,Lm,m,37.5,=2.8*4+13.15*2,187.5,225.0,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,53,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,G,Roof Covering: Guage 26 pre-painted iron roofing sheets fixed with 2 side overlaps and 150mm end laps with and including approved roofing nails or galvanized steel drive screws with plastic washers to manufacturer's instructions.,지붕,SM,m²,60.489999999999995,=(12.15+0.5*2)*(3.6+0.5*2),302.45,362.93999999999994,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,54,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,H,Super V translucent sheets fixed on to roof structure without welded mesh underneath,지붕,NO,no.,6.0,,30.0,36.0,,,,,False,scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,55,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,item,I,300mm Wide ridge flashing,기타,LM,m,13.15,=12.15+0.5*2,65.75,78.9,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,56,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.4,Sawn cypress pressure impregnated with preservative:-,total,,TOTAL CARRIED TO SUMMARY,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,58,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO. 5,,heading,,ELEMENT NO. 5,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,59,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO. 5,DOORS,heading,,DOORS,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,60,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO. 5,STEEL DOORS,heading,,STEEL DOORS,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,61,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO. 5,"Purpose made steel casement Doors manufactured from standard casement 2.0mm thick sections : manufacture, assemble and deliver to site: supply and fix all approved UNION or equal ironmongery : with and including door frames, fixing drilled, plugged and screwed or built into walling: one coat red oxide primer before delivery.",heading,,"Purpose made steel casement Doors manufactured from standard casement 2.0mm thick sections : manufacture, assemble and deliver to site: supply and fix all approved UNION or equal ironmongery : with and including door frames, fixing drilled, plugged and screwed or built into walling: one coat red oxide primer before delivery.",창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,62,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO. 5,"Purpose made steel casement Doors manufactured from standard casement 2.0mm thick sections : manufacture, assemble and deliver to site: supply and fix all approved UNION or equal ironmongery : with and including door frames, fixing drilled, plugged and screwed or built into walling: one coat red oxide primer before delivery.",item,A,Door overall size 1525 x 1300mm high comprising of; 1.5mm thick pre-formed mild steel panels,창호·철물,NO,no.,6.0,,30.0,36.0,,,,,False,scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,63,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO. 5,"PREPARE SURFACE AND APPLY ETCHING PRIMER; apply one coat primer, one undercoat and two Gloss finishing coats; on metal work : to",heading,,"PREPARE SURFACE AND APPLY ETCHING PRIMER; apply one coat primer, one undercoat and two Gloss finishing coats; on metal work : to",마감,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,64,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO. 5,"PREPARE SURFACE AND APPLY ETCHING PRIMER; apply one coat primer, one undercoat and two Gloss finishing coats; on metal work : to",item,B,Steel door surfaces,창호·철물,SM,m²,11.895,=1.525*1.3*6,59.474999999999994,71.37,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,65,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO. 5,"PREPARE SURFACE AND APPLY ETCHING PRIMER; apply one coat primer, one undercoat and two Gloss finishing coats; on metal work : to",total,,TOTAL CARRIED TO SUMMARY,마감,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,67,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,,heading,,ELEMENT NO.6,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,68,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,EXTERNAL FINISHES,heading,,EXTERNAL FINISHES,마감,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,69,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,WALL FINISHES,heading,,WALL FINISHES,마감,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,70,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,CEMENT AND WASHED SAND (1:3) RENDER trowelled smooth,heading,,CEMENT AND WASHED SAND (1:3) RENDER trowelled smooth,마감,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,71,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,CEMENT AND WASHED SAND (1:3) RENDER trowelled smooth,item,A,12mm Thick to walls.,마감,SM,m²,58.0,=D37*2,290.0,348.0,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,72,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,PAINTING AND DECORATING,heading,,PAINTING AND DECORATING,마감,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,73,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,Prepare and apply three coats of silk vinyl paint to plastered walls internally,heading,,Prepare and apply three coats of silk vinyl paint to plastered walls internally,마감,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,74,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,Prepare and apply three coats of silk vinyl paint to plastered walls internally,item,B,Rendered surfaces,마감,SM,m²,58.0,=D71,290.0,348.0,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,75,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,SPLASH APRON,heading,,SPLASH APRON,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,76,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,SPLASH APRON,item,C,75mm thick concrete class 20/20mm aggregate splash laid in bays reinforced with and including fabric mesh reinforcement ref A98 as before described; on and including 30mm sand blinding on 100mm thick hardcore; finished smooth with 10mm thick cement sand screed (1:3) steel trowelled smooth; including all necessary formwork.,마감,SM,m²,35.5,=2*(4.6+13.15),177.5,213.0,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,77,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,SPLASH APRON,item,D,100mm thick block walling to sides of splash Apron 400mm deep below reduced level with and including 400mm wide x 200mm thick block footing; plastering and painting to exposed surfaces; necessary excavation and disposal of surplus soil,창호·철물,LM,m,35.5,=D76,177.5,213.0,,,,,False,formula_quantity;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,78,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.6,SPLASH APRON,total,,TOTAL CARRIED TO SUMMARY,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,80,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,,heading,,ELEMENT NO.9,기타,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,81,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,ELECTRICAL INSTALLATIONS FOR ALL 6 No. SHEDS,heading,,ELECTRICAL INSTALLATIONS FOR ALL 6 No. SHEDS,전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,82,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,Lighting Fittings,heading,,Lighting Fittings,전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,83,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,Lighting Fittings,item,,Security bulkhead with cast aluminium body with glass lens and aluminium louver with 1 x 8W LED lamp,전기·전력인입,NO,no.,10.0,,50.0,60.0,,,,,False,scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,84,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,Lighting Fittings,item,,1 x 18W 1200mm LED single surface mounted batten and all accessories,전기·전력인입,NO,no.,30.0,,150.0,180.0,,,,,False,scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,85,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,"Switches, Sockets & Wiring Accessories",heading,,"Switches, Sockets & Wiring Accessories",전기·전력인입,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,86,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,"Switches, Sockets & Wiring Accessories",item,,"6A/240V 1-Gang 2-Way switches c/w flush mounting box, and accessories",전기·전력인입,NO,no.,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,87,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,"Switches, Sockets & Wiring Accessories",item,,"6A/240V 2-Gang 2-Way witches c/w flush mounting box, and accessories",전기·전력인입,NO,no.,5.0,,25.0,30.0,,,,,False,scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,MARKET SHED.,88,여성친화형 시장 쉼터,5,6,"세부시트는 1동, General Summary는 5동이나 재공고 전기공종 제목은 6동을 명시하여 범위 확인 필요",ELEMENT NO.9,"Switches, Sockets & Wiring Accessories",item,,"6A/240V 3-Gang 2 way witches c/w flush mounting box, and accessories",전기·전력인입,NO,no.,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;scope_multiplier_applied_for_scenario;scope_multiplier_conflict;unpriced_source
